sltown_id,town_name,u_townname,census11pp,bng_e,bng_n,long_wgs,lat_wgs,Geometry
1120000022,Reading,"Reading, Berkshire",241765,471506.215846133,173367.483329346,-0.972264,51.454729,"POLYGON ((-0.921864278074993 51.4628346341297,-0.920939201909882 51.4625386490236,-0.918820206601384 51.4614215406075,-0.918812182424223 51.4614195788833,-0.917475242969438 51.4612975772078,-0.916828263643301 51.4611435500086,-0.916128267041639 51.4611185651953,-0.915027203676436 51.4614605857524,-0.913089115425852 51.4612196162215,-0.912432132678266 51.4620365870366,-0.911375226407066 51.4626856081606,-0.909922294005618 51.4627935588804,-0.909888253750435 51.4628075354996,-0.908527092800077 51.4626055614472,-0.906249217514183 51.4630685953457,-0.90568719444724 51.463655658528,-0.905299193975869 51.4637946980977,-0.902856110835968 51.4632335899624,-0.902450165485981 51.4635465752506,-0.900331171051335 51.4639625287304,-0.900168224988606 51.4643816108091,-0.900158226593777 51.4643926637989,-0.897898118881801 51.4657616454581,-0.897617168616895 51.4663626374641,-0.897411127178709 51.4671845710861,-0.89666216875871 51.4677295616087,-0.892079221920007 51.4678435836195,-0.890406238620386 51.4692585976288,-0.885017194679995 51.4695836053632,-0.88398519237765 51.4694366135072,-0.883395267971843 51.4694835864265,-0.880046199276309 51.4691746047198,-0.872464246596322 51.4699136087862,-0.873695217659137 51.4658926446477,-0.871955172295658 51.4618946365054,-0.871014207407523 51.4610296177139,-0.868017165485755 51.4598846125938,-0.86723116032414 51.4586515962923,-0.86716712921104 51.45843361548,-0.866899144131801 51.4574466034578,-0.868081215894892 51.4551256423637,-0.871127127219594 51.453660612011,-0.871956242226655 51.4519796711104,-0.872143190421855 51.4503396540472,-0.876082161454073 51.4473446430823,-0.87784417538684 51.445578658432,-0.877975139778585 51.4441945618044,-0.881953201886009 51.443365623607,-0.882748167176793 51.4432985886903,-0.883000129966927 51.4432606267918,-0.884812169218717 51.4426966214343,-0.889181153891642 51.4421006538199,-0.8895521424411 51.4421096510089,-0.891757103262237 51.4411036565467,-0.892999223343471 51.4408955993487,-0.89539119060477 51.4390556517684,-0.895600128463112 51.4390196846977,-0.896089168526136 51.4388546604493,-0.897514177737376 51.4380876112213,-0.897530183074965 51.4380436239744,-0.897337254859642 51.4364736169551,-0.897033173241261 51.4358356590463,-0.897857178212927 51.4335445582514,-0.897438126553607 51.4332535884033,-0.895576161041127 51.4307346852097,-0.89552613571915 51.4306106102261,-0.89552619694664 51.430199706862,-0.894762247253315 51.4287945716882,-0.894769151151086 51.4287886138874,-0.898033101029049 51.4266596387631,-0.900391189573054 51.4245855459528,-0.901002182696903 51.4238625960043,-0.901077145332387 51.4235306019386,-0.902506135940714 51.4228955831823,-0.904240119893148 51.4219266559388,-0.906746182349383 51.4208896638241,-0.908494122528767 51.4200546557788,-0.908923073187843 51.4196935899041,-0.909694192773074 51.418775577039,-0.912338145991117 51.4173115841307,-0.913780124441108 51.4162236641993,-0.918003071374514 51.4135485508486,-0.918073116173884 51.4135596249432,-0.918458110251326 51.4135935612559,-0.929339045045165 51.4087165567796,-0.934777002122801 51.4083565371192,-0.935089042451667 51.4134546364821,-0.934472162573594 51.4165005611102,-0.934612124311874 51.4165595447225,-0.935717048694693 51.4167335458604,-0.941666098529661 51.4161835823792,-0.942266018507923 51.4155835629733,-0.944880147508135 51.415181561616,-0.947681071772098 51.4150435780963,-0.948806198572887 51.4151695441035,-0.948877164876239 51.4151925638537,-0.950013106546878 51.4151675940674,-0.951730141399132 51.4148205978199,-0.953016081065116 51.4137146218872,-0.953629014145726 51.413606558312,-0.955297130884278 51.4120206100829,-0.954245130153798 51.4103285135057,-0.955951125495608 51.4092125874394,-0.957396017944322 51.4088935587632,-0.958941121923552 51.4084465847334,-0.961273108553097 51.4102756579767,-0.963336042034364 51.4107255858834,-0.968076087057374 51.4095524920955,-0.969455075198881 51.4105325947855,-0.970552113071653 51.4110835711582,-0.971460169757635 51.4119635973818,-0.972452168455881 51.412416549206,-0.972750161439973 51.4124985364414,-0.973840123160112 51.4133536188984,-0.976965196667943 51.413843610495,-0.979408107786858 51.4134825846855,-0.982420103656264 51.4141826056887,-0.985979134439725 51.4113495288601,-0.986967036599989 51.4110815570505,-0.989772131400575 51.4090095377072,-0.991316115496132 51.4070254905532,-0.992945151314818 51.406862494928,-0.999859094424116 51.4076356135559,-1.00149904677607 51.4081195544662,-1.00380312795379 51.4123305190429,-1.01629310197956 51.4148465529658,-1.01566115511407 51.4167685577471,-1.01783108978721 51.4197555635505,-1.02471315732586 51.4224325813258,-1.02544114694033 51.4227665637817,-1.02584920193248 51.4233965084839,-1.03245018358182 51.4226005063903,-1.03430911345538 51.4233195125559,-1.03437506715939 51.423318527536,-1.03635916370242 51.4231295347775,-1.04023009941486 51.4235655314327,-1.04512214446786 51.4233464904621,-1.04595009788207 51.4247765029933,-1.05524004227681 51.4308054947652,-1.05500306850354 51.431064453825,-1.05585011761363 51.43250452523,-1.05674319044341 51.4335495226114,-1.06123319398161 51.4377464994213,-1.06315215746026 51.4385284484917,-1.06380917602408 51.4392035742261,-1.06406421401936 51.4392445333657,-1.06641418174512 51.4391515281393,-1.06667110240848 51.4391525843298,-1.06780412170954 51.4392385440423,-1.06863212359135 51.4400555033389,-1.06999517454459 51.4419124413164,-1.07010923310732 51.4419974850512,-1.07098324727151 51.4428665699448,-1.07123626207807 51.4430905182615,-1.07144016420052 51.4451635228414,-1.07699527197678 51.4468415262443,-1.07732224328417 51.4474075439697,-1.07772323571266 51.4482574832752,-1.07553420308267 51.4527514917327,-1.07390821751134 51.4560884973059,-1.07138419145086 51.4562725064075,-1.0711121623422 51.456461553053,-1.06609118502218 51.4593664599339,-1.06597723999655 51.4594834911554,-1.06543916564201 51.4617905123463,-1.0664002606549 51.4676905028559,-1.06673023802328 51.4682204354233,-1.0667102388181 51.4687004795557,-1.06688030568872 51.4693365601384,-1.06697424746765 51.4712145221644,-1.06604721027666 51.4718214667854,-1.06554415032112 51.4723255299552,-1.0635502471868 51.4767404941475,-1.06841715252327 51.4811774738636,-1.06861412429448 51.4817784365622,-1.06704224602213 51.4849824551819,-1.06840725168741 51.488827455137,-1.0648732596292 51.4914515052619,-1.06696336982167 51.4966405114422,-1.0637432640831 51.4980444960158,-1.06338724365701 51.4981335237456,-1.05583925986088 51.4993974903801,-1.05313320364651 51.4983984711544,-1.04826328747272 51.498642497304,-1.04485733382974 51.498878561971,-1.04286526614321 51.496422486666,-1.04306925370398 51.4921134799788,-1.04896425678855 51.4889345679109,-1.04356026819065 51.4848555693208,-1.04317221642859 51.4847135219681,-1.0388782390289 51.4846104630898,-1.03716726982242 51.4828675407788,-1.02989529222861 51.4808044768468,-1.02611424388924 51.4827495153803,-1.02525120837871 51.4832585077655,-1.0251992525861 51.4839245357112,-1.02479427267606 51.4842675239216,-1.01725626487446 51.4882895842165,-1.01252618016565 51.4879885494178,-1.00792222495327 51.4849145893563,-1.00236331502949 51.4861995595467,-1.00149729854621 51.4867755019012,-0.998409205456839 51.4869335462258,-0.997565270163842 51.4867105967397,-0.99182026941185 51.4871915498132,-0.990157280564234 51.4875145220997,-0.986920207652162 51.4890595465865,-0.986805231942675 51.4891355013801,-0.986540261842663 51.4892545671417,-0.985716277049075 51.4889305760265,-0.982603279929185 51.4885175332505,-0.974968314610881 51.490309504242,-0.973024198384051 51.4942075784086,-0.972767205600581 51.4943545495708,-0.971250242093192 51.4948525643956,-0.969812357330307 51.4955135095194,-0.969792280447298 51.4955295138215,-0.969449313000613 51.4957065557807,-0.967260233174245 51.4971355598472,-0.967779250187821 51.5008556405442,-0.966971328173127 51.5015255973681,-0.95384129605645 51.5027366040098,-0.954302300691855 51.4981846156265,-0.95006922599428 51.4964375972883,-0.94954519417941 51.4944476340601,-0.950814156598389 51.4916985744734,-0.951150340092896 51.4912185887517,-0.951504329392962 51.4895475968946,-0.948685257409233 51.4895175132871,-0.94561828584848 51.4880686086207,-0.945640255648589 51.4878265458505,-0.941209195074583 51.4857055353918,-0.941205219113329 51.4854105620741,-0.937827285818628 51.4838035791538,-0.939084248056086 51.4819115678624,-0.939328206234633 51.4813555408417,-0.940448181712905 51.4800665341422,-0.941317138705373 51.4792016122445,-0.940026201976541 51.4779406261035,-0.939859260054802 51.4777925924065,-0.937593272606898 51.4760995477015,-0.937015289193036 51.4757795969997,-0.937014220926808 51.475779587319,-0.93645220905108 51.4752785547989,-0.935732283255488 51.4742226172172,-0.929838228504779 51.4729835749812,-0.927725194748492 51.472767592101,-0.927029184200407 51.4723775648072,-0.926952221755587 51.4720906419811,-0.927453313370627 51.4661706551736,-0.923627209656302 51.4648655976663,-0.922706163401914 51.4639626164642,-0.921864278074993 51.4628346341297))"
1120000126,Bracknell,"Bracknell, Berkshire",69290,486597.200649843,167645.861126665,-0.756516,51.401189,"POLYGON ((-0.754521882147515 51.4299169351,-0.754521882147515 51.3747968985838,-0.755043084295773 51.3749937812814,-0.759198050574362 51.3759786915835,-0.764608068499914 51.3778676431875,-0.765812069343108 51.3778897675262,-0.774788040554268 51.3813727298708,-0.77706401427594 51.3816837158192,-0.783273075551062 51.3857127152313,-0.785346086778978 51.3859976995786,-0.786224046722071 51.387522695612,-0.785119086298439 51.3886416781323,-0.786782024354957 51.3913726538721,-0.790118059198197 51.3923556184796,-0.790370130279133 51.3936497409291,-0.790189061768892 51.3947456691707,-0.796010178891643 51.3977117273748,-0.796920109809394 51.3987716709666,-0.796901121978075 51.3987997030567,-0.798517123926947 51.4015167175355,-0.798510084446289 51.4016496896404,-0.798510058547632 51.4016506782174,-0.797447111454191 51.4050667461436,-0.800025053081499 51.4071976882297,-0.800091068346453 51.4072616498159,-0.800465104555978 51.4076276633837,-0.793241087837681 51.4091616469731,-0.792299102078441 51.4086886289986,-0.788326160512844 51.4093756892036,-0.787401090564762 51.4097036787379,-0.786100066708336 51.4105067277441,-0.785554099502984 51.4106107445985,-0.784999045909968 51.4109456942008,-0.784981033754373 51.4109767009874,-0.781582082318139 51.4130327346947,-0.781740108037143 51.4138497220677,-0.781030073800483 51.4145796577591,-0.780974132082482 51.4149756914982,-0.780158097016073 51.4153436822989,-0.776701149816603 51.4154116691724,-0.77663404537076 51.4168286984783,-0.776182110961426 51.4170487183543,-0.775385054490042 51.4172627047701,-0.774758070448483 51.418002729275,-0.774693108314773 51.4180287490579,-0.774251092581212 51.4185066831853,-0.773492102689076 51.4187856890862,-0.773419190639931 51.4188517180311,-0.773890119401237 51.419868678538,-0.774627173358146 51.4200026865976,-0.77535309896939 51.4199586722135,-0.775676136858995 51.4204457693458,-0.776143159291568 51.4208477102287,-0.776439126333053 51.4208747114398,-0.776879122770599 51.4211167143838,-0.778663202431389 51.4213737141585,-0.778831223069277 51.4213607216718,-0.779040115991544 51.4214337342836,-0.779195132873991 51.4223896697476,-0.779808169935698 51.4237496843225,-0.780026184886515 51.4239526876988,-0.781153149434729 51.4240767772613,-0.78120914316092 51.4241116990819,-0.782355071611388 51.4257136606685,-0.782413138285066 51.4257867187028,-0.782274156651641 51.426049655089,-0.781695109686882 51.4271407122741,-0.781518124876981 51.4271956864038,-0.776298198005398 51.4295806995203,-0.775753202988303 51.4293637580231,-0.77497718038187 51.429696712347,-0.771379113173068 51.4314127263527,-0.771145173960427 51.4315116757467,-0.766061101249598 51.4307917121238,-0.763964152716153 51.430439711421,-0.763054098763736 51.4303077673965,-0.763048048551477 51.4302507103861,-0.758401206510249 51.4290787200049,-0.756640064024269 51.4292456892123,-0.754521882147515 51.4299169351))"
1120000292,Wokingham,"Wokingham, Berkshire, RG41",31600,480644.810708881,168942.509964796,-0.841772,51.413723,"POLYGON ((-0.860500021538325 51.3927476833265,-0.859322076091691 51.3958166392486,-0.858590121131119 51.3957216873613,-0.855203057534751 51.3967346690625,-0.855167041478902 51.3967626340649,-0.855776086737672 51.3982076106655,-0.855037147701611 51.3996636965662,-0.856917066837059 51.401437680446,-0.857536045729474 51.4015416095531,-0.857652104904488 51.401545617218,-0.858707993299115 51.4021065947363,-0.859473028835879 51.4048886283743,-0.8595540284025 51.4050396297543,-0.859579090094061 51.4050566837937,-0.860154184903824 51.4051256524903,-0.864577063258638 51.4055486468099,-0.864630010693546 51.4055646214306,-0.86513203350777 51.4058326029071,-0.866582090048161 51.406069659137,-0.867322089381953 51.4063885645127,-0.867634179201144 51.4064906429322,-0.868049140676332 51.4069586843249,-0.869566077231993 51.407956674133,-0.869725043756701 51.4083656072746,-0.872060012430857 51.4096255790078,-0.875952077384966 51.4093476126581,-0.877641144994031 51.406941688426,-0.878733117064253 51.4067546403696,-0.887085031835475 51.4067066656606,-0.887237101502444 51.4068736041924,-0.886716146160324 51.4092106679691,-0.886461103226657 51.4102326781334,-0.886402119370326 51.4104256597022,-0.886225128122048 51.4105376043988,-0.883595018741377 51.4118286364953,-0.883028048055481 51.4120296327036,-0.877193106865737 51.4113496704105,-0.876937116094458 51.4117236048815,-0.87397215930301 51.4141176298457,-0.873365119534099 51.4142045685285,-0.872913132401012 51.4152376913721,-0.873378125090481 51.4162756723923,-0.874758198085284 51.4165966333653,-0.875594124648585 51.4176495812197,-0.875052224009254 51.4192886336374,-0.875627049048086 51.4219675935978,-0.875509042535361 51.4220166226743,-0.874669056914505 51.4220676237301,-0.872158206513619 51.4244906798642,-0.871389187747329 51.4247976389067,-0.86970110177496 51.425858666121,-0.868780157079666 51.425616689491,-0.86791719412565 51.4254666875573,-0.865623175811932 51.425590682866,-0.864691124483182 51.4256736230514,-0.863384057053855 51.4262356514897,-0.862888104551913 51.4266416579693,-0.862231138866689 51.4273466154531,-0.861554193618621 51.4286925886249,-0.861375228452896 51.4287736431282,-0.85981209982064 51.4295496994692,-0.859237053114627 51.4299476399466,-0.858520178263999 51.4313106463937,-0.854159126043904 51.4324916558128,-0.851618187916643 51.4342266507345,-0.849863055391792 51.4357666802705,-0.849647110289166 51.4366806705839,-0.845788245949318 51.4387196583661,-0.843651182056788 51.4402427105272,-0.836180151308317 51.4386816824654,-0.8343441852447 51.4369986991654,-0.831840171414827 51.4363626804546,-0.830878186913216 51.4362455795356,-0.827568045261637 51.4361505914721,-0.827203126089813 51.4358466060738,-0.817137152597446 51.4354006594028,-0.816382201618676 51.435040655996,-0.816899238727824 51.4344487072545,-0.817506117522221 51.4334177202995,-0.816763168208211 51.4290626721687,-0.815719165924679 51.4278496164176,-0.815527137247571 51.4271346353419,-0.81554116634622 51.4270736489661,-0.811905140995481 51.4252116463281,-0.810167105368243 51.4252056174794,-0.806221067469523 51.4252796712951,-0.80248817104509 51.4251386745148,-0.799159122237135 51.4232997244932,-0.799361131940097 51.4190336936907,-0.800101026581317 51.4185587149455,-0.800509149954883 51.4168237020725,-0.800871205648625 51.4162456983468,-0.800923162185237 51.4132396164219,-0.800863143631244 51.4131726603263,-0.800122138777959 51.4114106954821,-0.801219137409243 51.4077107083575,-0.800465104555978 51.4076276633837,-0.800091068346453 51.4072616498159,-0.800025053081499 51.4071976882297,-0.797447111454191 51.4050667461436,-0.798510058547632 51.4016506782174,-0.798510084446289 51.4016496896404,-0.798517123926947 51.4015167175355,-0.796901121978075 51.3987997030567,-0.796920109809394 51.3987716709666,-0.801603130095023 51.3983067020244,-0.802370152077579 51.3986627037462,-0.807303183457312 51.4008276844425,-0.806841038061481 51.4043997113732,-0.810815115693934 51.4043497495687,-0.811940064084864 51.4041427122211,-0.812754024892335 51.4038417212682,-0.814281185998814 51.4042427363686,-0.815545177728709 51.4041497087452,-0.816324095096809 51.4041997369966,-0.816451133891192 51.4041596681811,-0.818242058484152 51.4035037066942,-0.819413173752591 51.4032877141357,-0.820973157323569 51.4021046702478,-0.821743142736238 51.4010986707755,-0.820686149964883 51.3997877159176,-0.820646059146706 51.3996367390563,-0.827343062655843 51.3945747181422,-0.830091068081703 51.3949436872217,-0.835354158413535 51.3927007290961,-0.836540005522869 51.3887726924597,-0.838259981786185 51.3886137387913,-0.840304040018417 51.3887826663599,-0.842132109913967 51.3888616876139,-0.842745019881317 51.3888176692659,-0.842847045192446 51.388817687694,-0.843329975808554 51.3888436694705,-0.844054020743283 51.3885697117132,-0.845884155127176 51.388401664362,-0.847064089867159 51.3876866582947,-0.847609110563684 51.3883586765715,-0.848010047568357 51.3880586840797,-0.851301045813953 51.3874416740461,-0.852491016092256 51.3876666498733,-0.852811057895608 51.388311630005,-0.852881025739058 51.3886506779684,-0.855470018512453 51.3897636210998,-0.855558980378545 51.3898646322484,-0.856133997900683 51.390760650437,-0.856287966817883 51.3919096563155,-0.860500021538325 51.3927476833265))"
1120000355,Camberley,"Camberley, Surrey, GU15",25739,488087.957167289,161164.756323616,-0.736696,51.342697,"POLYGON ((-0.754521882147515 51.3603522287932,-0.754521882147515 51.3575414962577,-0.756353921486988 51.3575414962577,-0.755278950157141 51.358931763586,-0.754521882147515 51.3603522287932))"
1120000453,Sandhurst,"Sandhurst, Berkshire, GU47",20555,483987.638811345,161661.794048048,-0.795434,51.347785,"MULTIPOLYGON (((-0.834241557188189 51.3575414962577,-0.83416298562316 51.3576906437656,-0.82961797876777 51.3601236578602,-0.828482999780894 51.359506692955,-0.826023102790101 51.3581696048994,-0.820565057671662 51.3590476399336,-0.818397950006213 51.3583716403372,-0.817567791494352 51.3575414962577,-0.834241557188189 51.3575414962577)),((-0.756353921486988 51.3575414962577,-0.814775409625239 51.3575414962577,-0.811980052587816 51.3595746331585,-0.810077991565688 51.359966695205,-0.807180029343628 51.3591246684819,-0.807004963205148 51.359048722668,-0.805425057989279 51.3588096870186,-0.804666075611902 51.3588836622189,-0.803308022055953 51.3587296544059,-0.803131005924991 51.3587606583426,-0.801260044885515 51.3595656945914,-0.794157047450702 51.3592207041803,-0.792059076566117 51.3585057328927,-0.790948038720119 51.3589837554108,-0.789655021452573 51.3597696676795,-0.788772959266342 51.3597267530434,-0.783829055175454 51.3601296989719,-0.782487985379103 51.3604306769305,-0.781030104055754 51.3603756968808,-0.777929990777046 51.3611326899984,-0.776797093435474 51.3614897111081,-0.776679055657798 51.3615506866198,-0.770736047090158 51.3603597654299,-0.762963043446544 51.3607907312536,-0.755873041987566 51.3614858065654,-0.754521882147515 51.3614801659851,-0.754521882147515 51.3603522287932,-0.755278950157141 51.358931763586,-0.756353921486988 51.3575414962577)))"
1120000595,Tadley,"Tadley, Hampshire, RG26",15759,459344.511615239,162010.90411633,-1.149174,51.354028,"POLYGON ((-1.10217923874278 51.3575414962577,-1.16376260480376 51.3575414962577,-1.16376260480376 51.371021576728,-1.16057395376779 51.3739594447282,-1.15905003942939 51.3760343976946,-1.15335608210345 51.3761754434899,-1.14884001534201 51.3738595459344,-1.13903905292704 51.370627506048,-1.13713310551656 51.3709305439635,-1.13555794973852 51.3665274770892,-1.13679609447435 51.3636094993378,-1.13710712074432 51.3631035332123,-1.13636108854764 51.3594845087131,-1.13383296183821 51.3586745214263,-1.13241403406812 51.3587905063354,-1.13202602732663 51.3591954795094,-1.12807603000166 51.3619804504527,-1.12771201422973 51.3622224314277,-1.12652803231203 51.3622514588354,-1.12619400858426 51.3622734200188,-1.12421110860726 51.3629304826048,-1.12199500177291 51.3639634966365,-1.12122804238251 51.3637965700338,-1.11033802415353 51.3683405048576,-1.10910413966598 51.3683444369351,-1.10446907188963 51.3687374562774,-1.10392505160995 51.3683435209683,-1.10386205707975 51.3641604807365,-1.1015320458319 51.3626165218751,-1.10164510619484 51.3603295102893,-1.10217923874278 51.3575414962577))"
1120000684,Crowthorne,"Crowthorne, Berkshire, RG45",13467,484860.823762196,164478.007915214,-0.782228,51.372973,"POLYGON ((-0.754521882147515 51.3614801659851,-0.755873041987566 51.3614858065654,-0.762963043446544 51.3607907312536,-0.770736047090158 51.3603597654299,-0.776679055657798 51.3615506866198,-0.776797093435474 51.3614897111081,-0.777929990777046 51.3611326899984,-0.781030104055754 51.3603756968808,-0.782487985379103 51.3604306769305,-0.783829055175454 51.3601296989719,-0.788772959266342 51.3597267530434,-0.789655021452573 51.3597696676795,-0.790948038720119 51.3589837554108,-0.792059076566117 51.3585057328927,-0.794157047450702 51.3592207041803,-0.801260044885515 51.3595656945914,-0.803131005924991 51.3587606583426,-0.803308022055953 51.3587296544059,-0.804666075611902 51.3588836622189,-0.805425057989279 51.3588096870186,-0.807004963205148 51.359048722668,-0.807180029343628 51.3591246684819,-0.810077991565688 51.359966695205,-0.811980052587816 51.3595746331585,-0.814775409625239 51.3575414962577,-0.817567791494352 51.3575414962577,-0.818397950006213 51.3583716403372,-0.820565057671662 51.3590476399336,-0.82071807490282 51.3593467331691,-0.820081946347072 51.3636695929565,-0.820831050613666 51.3637287328644,-0.821398094062077 51.3647766816733,-0.821344986263754 51.3668366338999,-0.820637035530902 51.3668287024028,-0.81987798093228 51.3665787037967,-0.819535075703291 51.3667776940224,-0.819581976416106 51.3674596614044,-0.819999020177149 51.3675606784293,-0.820643970819948 51.3679836547405,-0.820685018676197 51.3684007316221,-0.820663029961221 51.3684867197453,-0.821001955838267 51.368839731992,-0.820703973131475 51.3698486827738,-0.820633069050504 51.3700036675299,-0.820609019966562 51.3704326744878,-0.821719978832274 51.370782663964,-0.822169946460942 51.3712176945203,-0.820907989960388 51.3740716675686,-0.820839055795376 51.3741497220502,-0.821707047248545 51.3751496342761,-0.821660994558873 51.3754946377091,-0.822017044112111 51.3767706803595,-0.820571082458566 51.3779266603355,-0.817202980199451 51.3792886966113,-0.815386049568717 51.3792166787874,-0.815191035752288 51.3792537219441,-0.813377943240909 51.3800736498089,-0.812509023490286 51.3808806460857,-0.810682063832953 51.381522669548,-0.810140083201486 51.3828457263444,-0.810287063445579 51.383807656076,-0.810415087573069 51.3839927008004,-0.81139709699081 51.3860966759012,-0.811576120656072 51.3877076996914,-0.80597404660717 51.3887466733026,-0.805337076245669 51.3893356465557,-0.800932087077232 51.3897227010773,-0.800057144630443 51.3897567168976,-0.799058147511806 51.3881467148539,-0.798326070435913 51.3873236843797,-0.798324120301676 51.3852986897181,-0.796692039390986 51.3847076957474,-0.79624197303505 51.3844297034077,-0.79617200966051 51.3842466776861,-0.794753040295925 51.3830596833074,-0.79090196020775 51.3834886411984,-0.789657039774225 51.3843067820211,-0.788677029851659 51.3843656970555,-0.786780101909602 51.3849337210651,-0.785346086778978 51.3859976995786,-0.783273075551062 51.3857127152313,-0.77706401427594 51.3816837158192,-0.774788040554268 51.3813727298708,-0.765812069343108 51.3778897675262,-0.764608068499914 51.3778676431875,-0.759198050574362 51.3759786915835,-0.755043084295773 51.3749937812814,-0.754521882147515 51.3747968985838,-0.754521882147515 51.3614801659851))"
1120000768,Henley-on-Thames,"Henley-on-Thames, Oxfordshire, RG9",11934,475761.541350777,182912.421119324,-0.908984,51.539986,"POLYGON ((-0.889951520765888 51.5432549370844,-0.891013296315977 51.5418635626389,-0.890011418076767 51.5404835969263,-0.888082258122031 51.5391145265423,-0.888271382919443 51.5368216422383,-0.888118400396452 51.5358596054933,-0.887704410495713 51.534993616609,-0.886282297847809 51.5343506140766,-0.881169273722981 51.5357236236719,-0.880034324905377 51.534944578963,-0.878027308100935 51.5333985880033,-0.879104255432802 51.530756608201,-0.879101333057228 51.5307546026568,-0.877212361664214 51.5288396367309,-0.880923285303665 51.5275496223082,-0.882781331279758 51.5276676467333,-0.886182345826819 51.5262185524225,-0.886818381417344 51.5256215902445,-0.88579128757463 51.5233316333798,-0.886993322199555 51.5219406303912,-0.891733299286597 51.5210895374108,-0.894894238485926 51.5214116792863,-0.896006342294517 51.5224146485835,-0.896852286176539 51.5224875965767,-0.896856325922542 51.5224876345548,-0.89923128064194 51.522645585076,-0.902709342022159 51.523600544802,-0.904469242707258 51.5229205935213,-0.906709273995747 51.523419532129,-0.907603349491321 51.5232406133607,-0.908780374016412 51.5228085760739,-0.912628261482441 51.5241576204581,-0.912694313856461 51.5242286180691,-0.916218263656147 51.5250245816151,-0.917044277767767 51.5247936339284,-0.918245255115856 51.5243015851667,-0.919130218659738 51.5240846500736,-0.919242365745284 51.5241015939148,-0.920166343752958 51.5240236239779,-0.923312224623704 51.5230606614655,-0.92626529310241 51.52297364698,-0.926284295012696 51.522923661069,-0.926278346391423 51.520391615791,-0.927246227532853 51.520039551411,-0.931154268945839 51.5200095929183,-0.932880296960425 51.5182985650169,-0.938505277061307 51.5177225877305,-0.939766288486314 51.5185525456027,-0.94141529089408 51.5216456062143,-0.940733271936646 51.5233565684881,-0.941404247307329 51.5254235764143,-0.940093254967131 51.5265275713435,-0.939139372492219 51.5277845404559,-0.937039266262676 51.5293225544695,-0.937348238980952 51.5344726514937,-0.938097343882327 51.5371876028605,-0.938092343683267 51.5372185702855,-0.931118309034027 51.5384265094761,-0.929839306269203 51.5432145360957,-0.929783701706699 51.5432549370844,-0.889951520765888 51.5432549370844))"
